FlowID,App,AppCategory,Category,Broad Category,Domain,Third_party,App_HOST,HOST1,HOST2,HOST3,HOST4
20790,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20791,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20792,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20793,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20794,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20795,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20796,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20797,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20798,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20799,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
20800,Local Scope,Navigation,Search,Behavior,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
